2	1/16	0.0625000000000000
1	-1/4	-0.250000000000000
3	0	0.000000000000000
3	0	0.000000000000000
2	-3/16	-0.187500000000000
5	7/40	0.175000000000000
5	1/8	0.125000000000000
6	3/16	0.187500000000000
6	1/6	0.166666666666667
6	5/24	0.208333333333333
5	1/8	0.125000000000000
4	1/8	0.125000000000000
4	1/8	0.125000000000000
6	7/48	0.145833333333333
4	5/32	0.156250000000000
2	-3/16	-0.187500000000000
5	1/10	0.100000000000000
3	0	0.000000000000000
3	1/12	0.0833333333333333
4	3/32	0.0937500000000000
6	7/48	0.145833333333333
7	1/4	0.250000000000000
6	5/24	0.208333333333333
7	13/56	0.232142857142857
4	5/32	0.156250000000000
5	3/20	0.150000000000000
2	-1/16	-0.0625000000000000
3	1/6	0.166666666666667
1	-1/4	-0.250000000000000
1	0	0.000000000000000
2	1/16	0.0625000000000000
2	1/16	0.0625000000000000
3	1/4	0.250000000000000
0	-	nan
2	-1/16	-0.0625000000000000
4	1/16	0.0625000000000000
4	1/8	0.125000000000000
3	0	0.000000000000000
4	5/32	0.156250000000000
2	-1/16	-0.0625000000000000
3	1/6	0.166666666666667
5	3/20	0.150000000000000
5	7/40	0.175000000000000
4	7/32	0.218750000000000
3	1/4	0.250000000000000
5	1/8	0.125000000000000
4	1/16	0.0625000000000000
5	3/40	0.0750000000000000
6	7/48	0.145833333333333
6	3/16	0.187500000000000
5	1/5	0.200000000000000
6	1/6	0.166666666666667
3	0	0.000000000000000
6	1/6	0.166666666666667
6	3/16	0.187500000000000
7	3/14	0.214285714285714
7	3/14	0.214285714285714
5	1/5	0.200000000000000
6	1/6	0.166666666666667
6	7/48	0.145833333333333
5	1/10	0.100000000000000
5	1/10	0.100000000000000
6	1/4	0.250000000000000
5	3/20	0.150000000000000
5	1/10	0.100000000000000
6	1/6	0.166666666666667
5	7/40	0.175000000000000
5	1/5	0.200000000000000
5	3/40	0.0750000000000000
5	3/20	0.150000000000000
6	1/4	0.250000000000000
4	5/32	0.156250000000000
4	1/32	0.0312500000000000
5	1/10	0.100000000000000
3	-1/12	-0.0833333333333333
4	1/32	0.0312500000000000
5	1/8	0.125000000000000
4	1/8	0.125000000000000
5	1/10	0.100000000000000
3	0	0.000000000000000
4	1/32	0.0312500000000000
3	-1/12	-0.0833333333333333
4	1/32	0.0312500000000000
4	1/16	0.0625000000000000
4	5/32	0.156250000000000
4	5/32	0.156250000000000
1	-1/4	-0.250000000000000
2	0	0.000000000000000
2	1/16	0.0625000000000000
5	3/40	0.0750000000000000
6	1/6	0.166666666666667
5	1/8	0.125000000000000
5	1/8	0.125000000000000
6	7/48	0.145833333333333
6	3/16	0.187500000000000
6	1/6	0.166666666666667
5	1/20	0.0500000000000000
5	1/10	0.100000000000000
5	1/10	0.100000000000000
3	0	0.000000000000000
4	1/8	0.125000000000000
5	1/8	0.125000000000000
4	3/32	0.0937500000000000
4	1/16	0.0625000000000000
4	1/8	0.125000000000000
4	1/32	0.0312500000000000
5	1/8	0.125000000000000
5	1/8	0.125000000000000
5	1/10	0.100000000000000
4	1/8	0.125000000000000
3	-1/12	-0.0833333333333333
3	0	0.000000000000000
3	1/12	0.0833333333333333
2	-3/16	-0.187500000000000
4	1/32	0.0312500000000000
4	3/32	0.0937500000000000
4	1/8	0.125000000000000
3	0	0.000000000000000
2	-1/16	-0.0625000000000000
3	0	0.000000000000000
2	1/16	0.0625000000000000
5	1/10	0.100000000000000
5	1/8	0.125000000000000
4	1/16	0.0625000000000000
3	0	0.000000000000000
4	1/16	0.0625000000000000
3	1/12	0.0833333333333333
4	1/32	0.0312500000000000
1	-1/4	-0.250000000000000
5	1/8	0.125000000000000
4	1/32	0.0312500000000000
5	3/20	0.150000000000000
5	1/8	0.125000000000000
6	1/6	0.166666666666667
7	1/4	0.250000000000000
5	7/40	0.175000000000000
4	3/32	0.0937500000000000
6	5/24	0.208333333333333
6	7/48	0.145833333333333
6	7/48	0.145833333333333
4	1/32	0.0312500000000000
5	1/10	0.100000000000000
6	3/16	0.187500000000000
5	1/20	0.0500000000000000
4	1/32	0.0312500000000000
3	-1/12	-0.0833333333333333
4	1/32	0.0312500000000000
6	1/6	0.166666666666667
5	1/10	0.100000000000000
6	3/16	0.187500000000000
3	0	0.000000000000000
3	-1/12	-0.0833333333333333
4	1/16	0.0625000000000000
4	5/32	0.156250000000000
3	0	0.000000000000000
5	1/8	0.125000000000000
5	1/8	0.125000000000000
6	3/16	0.187500000000000
4	5/32	0.156250000000000
7	13/56	0.232142857142857
2	0	0.000000000000000
4	1/32	0.0312500000000000
5	1/10	0.100000000000000
6	3/16	0.187500000000000
4	3/32	0.0937500000000000
3	-1/12	-0.0833333333333333
2	-3/16	-0.187500000000000
3	0	0.000000000000000
4	1/16	0.0625000000000000
5	3/40	0.0750000000000000
3	0	0.000000000000000
2	-1/16	-0.0625000000000000
3	1/12	0.0833333333333333
6	3/16	0.187500000000000
3	0	0.000000000000000
6	3/16	0.187500000000000
2	-1/16	-0.0625000000000000
2	-1/16	-0.0625000000000000
6	1/6	0.166666666666667
4	1/16	0.0625000000000000
4	3/32	0.0937500000000000
4	1/16	0.0625000000000000
4	1/16	0.0625000000000000
2	-1/16	-0.0625000000000000
5	1/10	0.100000000000000
3	1/12	0.0833333333333333
3	0	0.000000000000000
4	3/32	0.0937500000000000
1	-1/2	-0.500000000000000
3	0	0.000000000000000
6	1/8	0.125000000000000
4	1/16	0.0625000000000000
5	1/8	0.125000000000000
4	1/16	0.0625000000000000
4	3/32	0.0937500000000000
5	1/10	0.100000000000000
6	1/6	0.166666666666667
6	5/24	0.208333333333333
5	1/10	0.100000000000000
5	3/20	0.150000000000000
5	3/40	0.0750000000000000
6	3/16	0.187500000000000
5	1/10	0.100000000000000
0	-	nan
1	0	0.000000000000000
2	-1/16	-0.0625000000000000
3	0	0.000000000000000
6	3/16	0.187500000000000
5	3/40	0.0750000000000000
6	1/8	0.125000000000000
5	1/10	0.100000000000000
1	-1/2	-0.500000000000000
5	1/8	0.125000000000000
5	1/10	0.100000000000000
4	1/8	0.125000000000000
6	1/8	0.125000000000000
4	1/16	0.0625000000000000
5	3/20	0.150000000000000
6	3/16	0.187500000000000
4	1/16	0.0625000000000000
4	1/16	0.0625000000000000
6	1/6	0.166666666666667
4	3/32	0.0937500000000000
6	1/6	0.166666666666667
2	-1/16	-0.0625000000000000
5	3/20	0.150000000000000
4	1/16	0.0625000000000000
4	1/16	0.0625000000000000
6	3/16	0.187500000000000
4	3/32	0.0937500000000000
4	3/32	0.0937500000000000
6	3/16	0.187500000000000
5	1/10	0.100000000000000
6	1/6	0.166666666666667
5	1/10	0.100000000000000
6	5/24	0.208333333333333
5	1/8	0.125000000000000
2	-1/16	-0.0625000000000000
6	1/6	0.166666666666667
4	1/8	0.125000000000000
5	1/8	0.125000000000000
5	1/8	0.125000000000000
4	3/32	0.0937500000000000
4	1/16	0.0625000000000000
4	1/8	0.125000000000000
5	1/10	0.100000000000000
5	1/8	0.125000000000000
5	1/8	0.125000000000000
5	3/40	0.0750000000000000
5	1/10	0.100000000000000
3	1/12	0.0833333333333333
4	1/16	0.0625000000000000
6	1/6	0.166666666666667
3	1/12	0.0833333333333333
4	7/32	0.218750000000000
5	3/40	0.0750000000000000
4	3/32	0.0937500000000000
3	1/6	0.166666666666667
3	1/12	0.0833333333333333
4	3/32	0.0937500000000000
3	0	0.000000000000000
5	3/20	0.150000000000000
5	3/40	0.0750000000000000
1	-1/4	-0.250000000000000
1	0	0.000000000000000
5	1/10	0.100000000000000
2	1/16	0.0625000000000000
2	1/16	0.0625000000000000
6	1/6	0.166666666666667
3	1/4	0.250000000000000
2	-1/16	-0.0625000000000000
7	3/14	0.214285714285714
4	5/32	0.156250000000000
4	3/32	0.0937500000000000
4	1/16	0.0625000000000000
5	3/20	0.150000000000000
3	1/12	0.0833333333333333
3	0	0.000000000000000
4	1/16	0.0625000000000000
4	3/32	0.0937500000000000
5	1/10	0.100000000000000
4	5/32	0.156250000000000
5	3/40	0.0750000000000000
2	0	0.000000000000000
4	1/32	0.0312500000000000
5	3/20	0.150000000000000
5	7/40	0.175000000000000
5	1/10	0.100000000000000
1	0	0.000000000000000
6	3/16	0.187500000000000
4	1/32	0.0312500000000000
6	7/48	0.145833333333333
6	7/48	0.145833333333333
7	3/14	0.214285714285714
6	3/16	0.187500000000000
7	3/14	0.214285714285714
5	1/10	0.100000000000000
6	7/48	0.145833333333333
7	3/14	0.214285714285714
6	1/4	0.250000000000000
2	0	0.000000000000000
6	1/6	0.166666666666667
6	1/6	0.166666666666667
4	-1/32	-0.0312500000000000
6	3/16	0.187500000000000
6	7/48	0.145833333333333
5	7/40	0.175000000000000
3	-1/12	-0.0833333333333333
0	-	nan
6	3/16	0.187500000000000
5	1/10	0.100000000000000
5	1/5	0.200000000000000
3	0	0.000000000000000
6	1/6	0.166666666666667
5	3/20	0.150000000000000
6	3/16	0.187500000000000
4	3/32	0.0937500000000000
1	-1/4	-0.250000000000000
5	1/10	0.100000000000000
5	1/10	0.100000000000000
4	5/32	0.156250000000000
6	3/16	0.187500000000000
4	1/32	0.0312500000000000
2	-1/16	-0.0625000000000000
3	1/12	0.0833333333333333
3	-1/12	-0.0833333333333333
5	1/5	0.200000000000000
4	3/32	0.0937500000000000
6	3/16	0.187500000000000
4	1/16	0.0625000000000000
5	1/10	0.100000000000000
5	1/8	0.125000000000000
3	0	0.000000000000000
4	5/32	0.156250000000000
4	1/8	0.125000000000000
6	1/6	0.166666666666667
7	3/14	0.214285714285714
7	3/14	0.214285714285714
2	-1/16	-0.0625000000000000
5	1/5	0.200000000000000
5	1/10	0.100000000000000
6	3/16	0.187500000000000
3	1/6	0.166666666666667
6	1/6	0.166666666666667
6	1/4	0.250000000000000
6	1/6	0.166666666666667
6	7/48	0.145833333333333
5	3/20	0.150000000000000
6	7/48	0.145833333333333
6	7/48	0.145833333333333
2	1/16	0.0625000000000000
4	1/16	0.0625000000000000
2	1/8	0.125000000000000
5	3/20	0.150000000000000
5	3/40	0.0750000000000000
3	1/12	0.0833333333333333
4	5/32	0.156250000000000
3	0	0.000000000000000
4	-1/32	-0.0312500000000000
3	1/12	0.0833333333333333
5	1/5	0.200000000000000
6	3/16	0.187500000000000
5	1/10	0.100000000000000
4	3/32	0.0937500000000000
3	1/12	0.0833333333333333
4	3/32	0.0937500000000000
4	3/32	0.0937500000000000
5	3/20	0.150000000000000
5	3/40	0.0750000000000000
4	1/16	0.0625000000000000
5	1/5	0.200000000000000
3	1/12	0.0833333333333333
6	3/16	0.187500000000000
5	1/5	0.200000000000000
5	1/8	0.125000000000000
4	7/32	0.218750000000000
4	1/32	0.0312500000000000
5	3/20	0.150000000000000
5	7/40	0.175000000000000
4	1/32	0.0312500000000000
5	1/10	0.100000000000000
5	3/40	0.0750000000000000
4	3/32	0.0937500000000000
6	3/16	0.187500000000000
5	1/10	0.100000000000000
4	1/16	0.0625000000000000
5	1/10	0.100000000000000
4	1/32	0.0312500000000000
5	3/40	0.0750000000000000
5	1/5	0.200000000000000
5	3/20	0.150000000000000
4	5/32	0.156250000000000
3	1/12	0.0833333333333333
4	5/32	0.156250000000000
5	1/10	0.100000000000000
5	3/40	0.0750000000000000
6	1/4	0.250000000000000
4	5/32	0.156250000000000
5	1/5	0.200000000000000
5	3/20	0.150000000000000
5	1/10	0.100000000000000
6	3/16	0.187500000000000
5	1/5	0.200000000000000
4	1/32	0.0312500000000000
4	3/32	0.0937500000000000
3	0	0.000000000000000
3	1/12	0.0833333333333333
4	1/32	0.0312500000000000
2	1/16	0.0625000000000000
3	0	0.000000000000000
4	5/32	0.156250000000000
4	1/16	0.0625000000000000
5	3/40	0.0750000000000000
4	5/32	0.156250000000000
5	1/5	0.200000000000000
6	1/6	0.166666666666667
5	1/8	0.125000000000000
4	1/8	0.125000000000000
6	3/16	0.187500000000000
5	7/40	0.175000000000000
5	3/20	0.150000000000000
5	1/10	0.100000000000000
6	3/16	0.187500000000000
4	1/32	0.0312500000000000
5	3/40	0.0750000000000000
5	1/8	0.125000000000000
6	1/6	0.166666666666667
5	3/20	0.150000000000000
5	1/10	0.100000000000000
5	1/10	0.100000000000000
6	1/6	0.166666666666667
3	1/12	0.0833333333333333
6	3/16	0.187500000000000
4	1/32	0.0312500000000000
6	3/16	0.187500000000000
4	5/32	0.156250000000000
6	3/16	0.187500000000000
3	0	0.000000000000000
6	3/16	0.187500000000000
5	3/20	0.150000000000000
4	1/32	0.0312500000000000
6	7/48	0.145833333333333
6	3/16	0.187500000000000
6	5/24	0.208333333333333
5	3/40	0.0750000000000000
6	7/48	0.145833333333333
6	3/16	0.187500000000000
5	3/40	0.0750000000000000
6	1/6	0.166666666666667
4	7/32	0.218750000000000
3	1/4	0.250000000000000
4	3/32	0.0937500000000000
5	1/10	0.100000000000000
5	3/40	0.0750000000000000
6	3/16	0.187500000000000
4	1/32	0.0312500000000000
3	-1/12	-0.0833333333333333
3	0	0.000000000000000
5	7/40	0.175000000000000
4	1/16	0.0625000000000000
5	1/10	0.100000000000000
4	5/32	0.156250000000000
6	5/24	0.208333333333333
3	0	0.000000000000000
3	0	0.000000000000000
4	1/32	0.0312500000000000
2	-3/16	-0.187500000000000
6	3/16	0.187500000000000
5	1/8	0.125000000000000
5	3/40	0.0750000000000000
6	3/16	0.187500000000000
5	1/10	0.100000000000000
4	3/32	0.0937500000000000
4	1/16	0.0625000000000000
4	1/16	0.0625000000000000
2	-1/16	-0.0625000000000000
4	7/32	0.218750000000000
1	0	0.000000000000000
1	0	0.000000000000000
4	1/16	0.0625000000000000
5	1/5	0.200000000000000
0	-	nan
5	1/10	0.100000000000000
2	1/8	0.125000000000000
6	3/16	0.187500000000000
4	5/32	0.156250000000000
5	3/20	0.150000000000000
5	3/20	0.150000000000000
6	5/24	0.208333333333333
3	1/6	0.166666666666667
4	5/32	0.156250000000000
5	1/10	0.100000000000000
7	3/14	0.214285714285714
6	3/16	0.187500000000000
5	3/20	0.150000000000000
6	1/6	0.166666666666667
5	1/5	0.200000000000000
4	1/16	0.0625000000000000
4	5/32	0.156250000000000
5	1/5	0.200000000000000
3	0	0.000000000000000
3	1/12	0.0833333333333333
2	0	0.000000000000000
1	0	0.000000000000000
4	1/32	0.0312500000000000
4	1/32	0.0312500000000000
4	1/16	0.0625000000000000
3	1/12	0.0833333333333333
2	1/16	0.0625000000000000
5	3/40	0.0750000000000000
5	7/40	0.175000000000000
4	-1/32	-0.0312500000000000
5	1/8	0.125000000000000
4	3/32	0.0937500000000000
3	1/12	0.0833333333333333
6	3/16	0.187500000000000
6	1/6	0.166666666666667
5	1/10	0.100000000000000
5	1/10	0.100000000000000
5	1/5	0.200000000000000
4	1/32	0.0312500000000000
4	5/32	0.156250000000000
4	3/32	0.0937500000000000
5	1/10	0.100000000000000
3	1/12	0.0833333333333333
5	3/40	0.0750000000000000
5	1/10	0.100000000000000
5	3/20	0.150000000000000
5	3/20	0.150000000000000
4	7/32	0.218750000000000
6	3/16	0.187500000000000
6	3/16	0.187500000000000
6	1/6	0.166666666666667
3	1/12	0.0833333333333333
6	7/48	0.145833333333333
3	1/12	0.0833333333333333
5	1/8	0.125000000000000
5	3/40	0.0750000000000000
2	1/8	0.125000000000000
4	3/32	0.0937500000000000
5	3/20	0.150000000000000
5	3/20	0.150000000000000
6	1/6	0.166666666666667
5	3/40	0.0750000000000000
6	7/48	0.145833333333333
5	3/20	0.150000000000000
4	5/32	0.156250000000000
5	3/40	0.0750000000000000
4	1/32	0.0312500000000000
4	3/32	0.0937500000000000
5	1/10	0.100000000000000
4	1/32	0.0312500000000000
6	3/16	0.187500000000000
6	5/24	0.208333333333333
3	-1/12	-0.0833333333333333
6	3/16	0.187500000000000
4	3/32	0.0937500000000000
4	1/32	0.0312500000000000
5	3/20	0.150000000000000
4	1/32	0.0312500000000000
5	1/10	0.100000000000000
6	3/16	0.187500000000000
5	1/10	0.100000000000000
5	1/10	0.100000000000000
5	3/20	0.150000000000000
6	3/16	0.187500000000000
5	3/20	0.150000000000000
4	3/32	0.0937500000000000
4	1/32	0.0312500000000000
4	3/32	0.0937500000000000
5	3/40	0.0750000000000000
4	3/32	0.0937500000000000
6	3/16	0.187500000000000
4	5/32	0.156250000000000
6	3/16	0.187500000000000
4	1/32	0.0312500000000000
4	1/16	0.0625000000000000
5	1/10	0.100000000000000
6	3/16	0.187500000000000
5	7/40	0.175000000000000
2	-1/16	-0.0625000000000000
5	3/40	0.0750000000000000
3	1/12	0.0833333333333333
4	-1/32	-0.0312500000000000
3	0	0.000000000000000
3	-1/12	-0.0833333333333333
4	3/32	0.0937500000000000
4	-1/32	-0.0312500000000000
4	1/32	0.0312500000000000
3	0	0.000000000000000
5	3/40	0.0750000000000000
3	0	0.000000000000000
3	0	0.000000000000000
5	3/40	0.0750000000000000
5	3/40	0.0750000000000000
5	3/40	0.0750000000000000
4	-1/32	-0.0312500000000000
4	1/16	0.0625000000000000
3	-1/12	-0.0833333333333333
2	0	0.000000000000000
4	1/16	0.0625000000000000
5	1/10	0.100000000000000
5	1/8	0.125000000000000
6	3/16	0.187500000000000
5	1/10	0.100000000000000
5	3/40	0.0750000000000000
5	1/8	0.125000000000000
6	3/16	0.187500000000000
3	1/12	0.0833333333333333
4	1/32	0.0312500000000000
4	1/32	0.0312500000000000
5	1/20	0.0500000000000000
5	3/40	0.0750000000000000
6	1/6	0.166666666666667
4	1/32	0.0312500000000000
4	1/32	0.0312500000000000
3	-1/12	-0.0833333333333333
5	1/10	0.100000000000000
4	3/32	0.0937500000000000
3	0	0.000000000000000
4	1/16	0.0625000000000000
3	0	0.000000000000000
5	1/8	0.125000000000000
4	1/8	0.125000000000000
3	0	0.000000000000000
1	-1/4	-0.250000000000000
2	0	0.000000000000000
4	1/32	0.0312500000000000
3	1/12	0.0833333333333333
2	1/16	0.0625000000000000
4	5/32	0.156250000000000
3	0	0.000000000000000
3	0	0.000000000000000
4	1/8	0.125000000000000
4	1/32	0.0312500000000000
4	3/32	0.0937500000000000
5	1/8	0.125000000000000
5	1/10	0.100000000000000
5	7/40	0.175000000000000
6	1/6	0.166666666666667
5	1/10	0.100000000000000
4	1/32	0.0312500000000000
6	7/48	0.145833333333333
3	0	0.000000000000000
3	0	0.000000000000000
7	13/56	0.232142857142857
3	0	0.000000000000000
3	-1/12	-0.0833333333333333
4	1/8	0.125000000000000
6	5/24	0.208333333333333
2	-3/16	-0.187500000000000
4	3/32	0.0937500000000000
2	-1/16	-0.0625000000000000
3	1/6	0.166666666666667
5	7/40	0.175000000000000
3	0	0.000000000000000
6	1/6	0.166666666666667
4	5/32	0.156250000000000
4	5/32	0.156250000000000
6	7/48	0.145833333333333
5	1/10	0.100000000000000
5	3/40	0.0750000000000000
6	3/16	0.187500000000000
5	3/40	0.0750000000000000
2	1/16	0.0625000000000000
7	1/4	0.250000000000000
6	7/48	0.145833333333333
6	3/16	0.187500000000000
6	1/6	0.166666666666667
5	1/20	0.0500000000000000
3	0	0.000000000000000
6	3/16	0.187500000000000
6	3/16	0.187500000000000
6	1/6	0.166666666666667
6	3/16	0.187500000000000
3	-1/12	-0.0833333333333333
5	1/10	0.100000000000000
5	1/10	0.100000000000000
2	-3/16	-0.187500000000000
5	3/40	0.0750000000000000
5	1/10	0.100000000000000
6	3/16	0.187500000000000
5	3/40	0.0750000000000000
5	1/8	0.125000000000000
3	1/12	0.0833333333333333
4	1/32	0.0312500000000000
2	-3/16	-0.187500000000000
3	0	0.000000000000000
5	3/20	0.150000000000000
4	1/16	0.0625000000000000
3	0	0.000000000000000
4	1/8	0.125000000000000
4	1/32	0.0312500000000000
5	1/8	0.125000000000000
4	5/32	0.156250000000000
4	1/32	0.0312500000000000
3	-1/12	-0.0833333333333333
5	1/8	0.125000000000000
5	1/8	0.125000000000000
4	1/32	0.0312500000000000
4	3/32	0.0937500000000000
4	1/8	0.125000000000000
6	7/48	0.145833333333333
4	1/16	0.0625000000000000
6	3/16	0.187500000000000
6	5/24	0.208333333333333
4	1/32	0.0312500000000000
5	1/8	0.125000000000000
3	0	0.000000000000000
6	5/24	0.208333333333333
6	5/24	0.208333333333333
5	1/8	0.125000000000000
5	1/8	0.125000000000000
5	3/40	0.0750000000000000
4	1/8	0.125000000000000
4	1/16	0.0625000000000000
5	7/40	0.175000000000000
4	3/32	0.0937500000000000
4	1/8	0.125000000000000
5	1/10	0.100000000000000
3	1/12	0.0833333333333333
3	1/12	0.0833333333333333
5	1/8	0.125000000000000
6	7/48	0.145833333333333
5	3/40	0.0750000000000000
5	1/8	0.125000000000000
5	1/20	0.0500000000000000
3	1/12	0.0833333333333333
5	1/10	0.100000000000000
4	7/32	0.218750000000000
0	-	nan
3	1/12	0.0833333333333333
6	1/8	0.125000000000000
5	1/8	0.125000000000000
3	1/6	0.166666666666667
4	1/8	0.125000000000000
6	1/6	0.166666666666667
6	1/6	0.166666666666667
5	1/10	0.100000000000000
4	3/32	0.0937500000000000
5	3/20	0.150000000000000
4	3/32	0.0937500000000000
5	1/8	0.125000000000000
1	0	0.000000000000000
4	1/8	0.125000000000000
3	0	0.000000000000000
5	1/8	0.125000000000000
4	1/16	0.0625000000000000
5	1/10	0.100000000000000
6	1/6	0.166666666666667
5	1/10	0.100000000000000
6	3/16	0.187500000000000
5	1/10	0.100000000000000
6	1/8	0.125000000000000
4	1/16	0.0625000000000000
4	3/32	0.0937500000000000
3	0	0.000000000000000
3	1/12	0.0833333333333333
2	-1/16	-0.0625000000000000
3	1/12	0.0833333333333333
2	-1/16	-0.0625000000000000
2	-1/16	-0.0625000000000000
3	1/12	0.0833333333333333
2	1/16	0.0625000000000000
3	1/4	0.250000000000000
3	0	0.000000000000000
4	5/32	0.156250000000000
4	3/32	0.0937500000000000
5	1/5	0.200000000000000
5	7/40	0.175000000000000
6	1/4	0.250000000000000
4	1/32	0.0312500000000000
5	3/20	0.150000000000000
5	3/20	0.150000000000000
5	3/40	0.0750000000000000
6	3/16	0.187500000000000
4	1/32	0.0312500000000000
5	7/40	0.175000000000000
4	3/32	0.0937500000000000
4	1/32	0.0312500000000000
5	1/10	0.100000000000000
3	-1/12	-0.0833333333333333
4	1/16	0.0625000000000000
4	1/32	0.0312500000000000
5	1/10	0.100000000000000
5	1/10	0.100000000000000
6	1/6	0.166666666666667
5	3/40	0.0750000000000000
3	0	0.000000000000000
3	1/12	0.0833333333333333
4	-1/32	-0.0312500000000000
4	7/32	0.218750000000000
5	3/40	0.0750000000000000
4	1/16	0.0625000000000000
5	1/8	0.125000000000000
5	1/10	0.100000000000000
3	-1/12	-0.0833333333333333
5	3/40	0.0750000000000000
4	3/32	0.0937500000000000
4	-1/32	-0.0312500000000000
4	1/32	0.0312500000000000
5	3/40	0.0750000000000000
4	1/8	0.125000000000000
3	0	0.000000000000000
4	1/32	0.0312500000000000
5	3/40	0.0750000000000000
6	7/48	0.145833333333333
4	1/32	0.0312500000000000
5	1/8	0.125000000000000
6	3/16	0.187500000000000
6	1/6	0.166666666666667
5	3/20	0.150000000000000
5	1/20	0.0500000000000000
5	1/10	0.100000000000000
7	13/56	0.232142857142857
6	7/48	0.145833333333333
2	-3/16	-0.187500000000000
6	1/6	0.166666666666667
6	3/16	0.187500000000000
3	-1/12	-0.0833333333333333
2	1/16	0.0625000000000000
7	1/4	0.250000000000000
4	1/32	0.0312500000000000
2	-1/16	-0.0625000000000000
3	0	0.000000000000000
1	-1/4	-0.250000000000000
3	0	0.000000000000000
4	5/32	0.156250000000000
5	3/20	0.150000000000000
4	1/8	0.125000000000000
5	7/40	0.175000000000000
6	3/16	0.187500000000000
6	3/16	0.187500000000000
4	5/32	0.156250000000000
4	1/8	0.125000000000000
3	1/12	0.0833333333333333
3	1/12	0.0833333333333333
4	3/32	0.0937500000000000
6	1/6	0.166666666666667
4	1/32	0.0312500000000000
2	0	0.000000000000000
5	1/8	0.125000000000000
3	0	0.000000000000000
4	1/32	0.0312500000000000
5	1/8	0.125000000000000
6	7/48	0.145833333333333
5	1/8	0.125000000000000
5	1/8	0.125000000000000
5	1/8	0.125000000000000
5	1/10	0.100000000000000
4	1/16	0.0625000000000000
6	1/6	0.166666666666667
6	5/24	0.208333333333333
3	0	0.000000000000000
4	1/32	0.0312500000000000
4	3/32	0.0937500000000000
5	1/8	0.125000000000000
4	1/16	0.0625000000000000
5	1/10	0.100000000000000
5	1/10	0.100000000000000
3	0	0.000000000000000
5	1/8	0.125000000000000
6	7/48	0.145833333333333
1	-1/2	-0.500000000000000
0	-	nan
5	3/20	0.150000000000000
4	3/32	0.0937500000000000
3	1/6	0.166666666666667
6	5/24	0.208333333333333
6	1/6	0.166666666666667
4	3/32	0.0937500000000000
3	0	0.000000000000000
3	0	0.000000000000000
2	0	0.000000000000000
1	-1/4	-0.250000000000000
3	1/12	0.0833333333333333
2	1/16	0.0625000000000000
4	3/32	0.0937500000000000
4	3/32	0.0937500000000000
3	1/12	0.0833333333333333
4	3/32	0.0937500000000000
5	1/5	0.200000000000000
5	1/10	0.100000000000000
6	1/6	0.166666666666667
6	3/16	0.187500000000000
6	7/48	0.145833333333333
6	7/48	0.145833333333333
5	3/20	0.150000000000000
6	3/16	0.187500000000000
6	3/16	0.187500000000000
7	3/14	0.214285714285714
5	1/10	0.100000000000000
2	-1/16	-0.0625000000000000
4	5/32	0.156250000000000
5	1/5	0.200000000000000
3	1/12	0.0833333333333333
4	1/16	0.0625000000000000
5	3/40	0.0750000000000000
6	3/16	0.187500000000000
4	5/32	0.156250000000000
3	1/12	0.0833333333333333
4	3/32	0.0937500000000000
5	1/8	0.125000000000000
3	0	0.000000000000000
5	1/10	0.100000000000000
5	1/10	0.100000000000000
5	1/8	0.125000000000000
5	3/40	0.0750000000000000
6	1/6	0.166666666666667
4	1/32	0.0312500000000000
4	5/32	0.156250000000000
4	1/8	0.125000000000000
4	1/8	0.125000000000000
3	0	0.000000000000000
5	1/8	0.125000000000000
6	3/16	0.187500000000000
3	1/6	0.166666666666667
6	7/48	0.145833333333333
6	5/24	0.208333333333333
5	3/40	0.0750000000000000
2	-3/16	-0.187500000000000
2	0	0.000000000000000
4	1/32	0.0312500000000000
3	0	0.000000000000000
5	1/20	0.0500000000000000
4	1/8	0.125000000000000
5	3/40	0.0750000000000000
3	1/12	0.0833333333333333
5	1/10	0.100000000000000
3	-1/12	-0.0833333333333333
